2012/1/1,0
2012/1/19,0
2012/1/20,0
2012/1/23,0
2012/1/24,0
2012/1/25,0
2012/1/26,0
2012/1/27,0
2012/2/4,1
2012/2/27,0
2012/2/28,0
2012/3/3,1
2012/4/4,0
2012/5/1,0
2012/10/10,0
2012/12/22,1
2012/12/31,0
2013/1/1,0
